NOME;ANO;Instituição de Ensino;CONSULTA;INSTITUICAO_ENSINO_ALUNO;FASE;TURMA;SINALIZADOR_INGRESSANTE;IDADE_ALUNO;GÊNERO;PEDRA;ATINGIU_PV;INDE;IAA;IEG;IPS;IDA;IPP;REC_EQUIPE_1;REC_EQUIPE_2;REC_EQUIPE_3;REC_EQUIPE_4;IPV;IAN;NIVEL_IDEAL;DEFASAGEM
ALUNO-1287;2021;Escola Pública;Escola Pública;Escola Pública;0;J;Veterano;11;INFO INDISPONÍVEL;Ametista;AVANÇO;7.55;8.0;10.0;7.5;5.3;7.5;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;8.4;5;NÃ­vel 2 (5o e 6o ano);-2.0
ALUNO-1288;2021;Rede Decisão;Escola Privada;Escola Privada;7;A;Veterano;17;INFO INDISPONÍVEL;Ágata;MANTIDO;6.79;8.8;7.2;5.6;5.8;6.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;5.4;10;NÃ­vel 7 (3o EM);0.0
ALUNO-1289;2021;Escola Pública;Escola Pública;Escola Pública;2;L;Veterano;13;INFO INDISPONÍVEL;Ágata;MANTIDO;6.86;8.5;7.9;7.5;4.8;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.1;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-1292;2021;Rede Decisão;Escola Privada;Escola Privada;3;A;Veterano;12;INFO INDISPONÍVEL;Topázio;MANTIDO;8.61;9.6;9.7;7.5;6.7;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;NÃ£o avaliado;8.7;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-1296;2021;Escola Pública;Escola Pública;Escola Pública;1;G;Veterano;11;INFO INDISPONÍVEL;Ágata;MANTIDO;6.84;9.5;8.8;7.5;3.5;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.2;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-1298;2021;Escola Pública;Escola Pública;Escola Pública;0;O;Veterano;9;INFO INDISPONÍVEL;Ametista;QUEDA;7.52;10.0;8.3;7.5;6.4;7.5;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;7.8;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-1299;2021;Rede Decisão;Escola Privada;Escola Privada;7;A;Veterano;15;INFO INDISPONÍVEL;Ametista;MANTIDO;7.94;7.1;8.3;7.5;7.2;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;7.8;10;NÃ­vel 7 (3o EM);0.0
ALUNO-1300;2021;Escola Pública;Escola Pública;Escola Pública;1;J;Ingressante;11;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.30;9.0;8.8;7.5;5.3;7.9;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;7.8;5;NÃ­vel 2 (5o e 6o ano);-1.0
ALUNO-1301;2021;Escola Pública;Escola Pública;Escola Pública;3;D;Ingressante;13;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.98;9.6;7.5;7.5;6.0;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;NÃ£o avaliado;8.7;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-1302;2021;Escola Pública;Escola Pública;Escola Pública;1;R;Veterano;12;INFO INDISPONÍVEL;Quartzo;MANTIDO;3.83;0.0;3.3;7.5;0.6;7.2;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;5.3;5;NÃ­vel 3 (7o e 8o ano);-2.0
ALUNO-1307;2021;Escola Pública;Escola Pública;Escola Pública;2;B;Ingressante;12;INFO INDISPONÍVEL;Ametista;INGRESSANTE;6.92;7.0;6.7;7.5;4.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.2;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1308;2021;Escola Pública;Escola Pública;Escola Pública;3;D;Ingressante;13;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;4.89;7.1;3.3;2.5;2.3;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.8;5;NÃ­vel 4 (9o ano);-1.0
ALUNO-1310;2021;Escola Pública;Escola Pública;Escola Pública;3;A;Ingressante;13;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.62;9.2;5.3;7.5;3.5;7.5;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.2;10;NÃ­vel 3 (7o e 8o ano);0.0
ALUNO-1315;2021;Rede Decisão;Escola Privada;Escola Privada;2;B;Veterano;13;INFO INDISPONÍVEL;Quartzo;MANTIDO;5.08;8.9;3.8;4.4;4.3;5.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;5.7;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-1319;2021;Escola Pública;Escola Pública;Escola Pública;2;R;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.57;6.4;8.3;5.0;6.3;8.1;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;8.4;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1323;2021;Escola Pública;Escola Pública;Escola Pública;2;N;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.52;8.0;8.8;5.6;5.1;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.9;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1324;2021;Escola Pública;Escola Pública;Escola Pública;2;J;Veterano;11;INFO INDISPONÍVEL;Ametista;MANTIDO;7.19;8.5;8.8;7.5;3.4;7.5;Alocado em Fase anterior;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;7.1;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1326;2021;Escola Pública;Escola Pública;Escola Pública;2;K;Veterano;12;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;4.40;9.0;3.8;5.6;1.3;6.9;Mantido na Fase atual;NÃ£o avaliado;Mantido na Fase atual;NÃ£o avaliado;3.7;5;NÃ­vel 4 (9o ano);-2.0
ALUNO-1330;2021;Escola Pública;Escola Pública;Escola Pública;4;E;Veterano;14;INFO INDISPONÍVEL;Ametista;INGRESSANTE;7.12;8.8;8.3;7.5;5.5;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;7.3;5;NÃ­vel 5 (1o EM);-1.0
ALUNO-1332;2021;Escola Pública;Escola Pública;Escola Pública;0;R;Ingressante;9;INFO INDISPONÍVEL;Topázio;INGRESSANTE;8.78;10.0;10.0;7.5;6.6;7.5;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;9.8;10;ALFA  (2o e 3o ano);0.0
ALUNO-1334;2021;Escola Pública;Escola Pública;Escola Pública;0;T;Ingressante;9;INFO INDISPONÍVEL;Topázio;INGRESSANTE;8.82;8.5;10.0;7.5;7.4;8.1;Promovido de Fase;Promovido de Fase;NÃ£o avaliado;NÃ£o avaliado;9.7;10;ALFA  (2o e 3o ano);0.0
ALUNO-1335;2021;Rede Decisão;Escola Privada;Escola Privada;2;G;Ingressante;12;INFO INDISPONÍVEL;Quartzo;INGRESSANTE;4.83;0.0;3.8;7.5;3.4;6.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;4.9;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1338;2021;Escola Pública;Escola Pública;Escola Pública;2;C;Veterano;11;INFO INDISPONÍVEL;Ágata;QUEDA;6.51;7.9;2.1;7.5;5.2;7.7;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;8.7;10;NÃ­vel 2 (5o e 6o ano);0.0
ALUNO-1343;2021;Escola Pública;Escola Pública;Escola Pública;2;K;Veterano;12;INFO INDISPONÍVEL;Quartzo;MANTIDO;4.00;10.0;1.3;5.6;1.3;6.9;Mantido na Fase atual;NÃ£o avaliado;Mantido na Fase atual;NÃ£o avaliado;3.7;5;NÃ­vel 3 (7o e 8o ano);-1.0
ALUNO-1344;2021;Escola Pública;Escola Pública;Escola Pública;2;R;Veterano;15;INFO INDISPONÍVEL;Ágata;MANTIDO;5.66;9.5;5.8;5.6;2.0;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;NÃ£o avaliado;7.6;2.5;NÃ­vel 5 (1o EM);-3.0
ALUNO-1345;2021;Escola Pública;Escola Pública;Escola Pública;0;L;Ingressante;9;INFO INDISPONÍVEL;Ágata;INGRESSANTE;6.61;9.0;6.7;7.5;4.9;7.2;Mantido na Fase atual;Mantido na Fase atual;NÃ£o avaliado;NÃ£o avaliado;7.1;5;NÃ­vel 1 (4o ano);-1.0
ALUNO-1348;2021;Rede Decisão;Escola Privada;Escola Privada;3;J;Veterano;14;INFO INDISPONÍVEL;Ametista;MANTIDO;7.42;7.5;8.6;6.3;6.9;7.5;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;NÃ£o avaliado;8.5;5;NÃ­vel 4 (9o ano);-1.0
